0 -0.766329 0.00526703
1 -0.774163 0.004689
2 -0.778355 0.00482458
3 -0.774107 0.00581252
4 -0.773053 0.00684588
5 -0.779144 0.00538708
6 -0.781583 0.00605715
7 -0.786033 0.00501803
8 -0.783575 0.00544934
9 -0.78831 0.00501981
10 -0.786595 0.00429857
11 -0.784898 0.00514135
12 -0.788868 0.00581343
13 -0.781318 0.00547033
14 -0.782218 0.00557827
15 -0.781725 0.0053289
16 -0.778355 0.00492245
17 -0.777655 0.00535178
18 -0.780338 0.0041583
19 -0.77928 0.00347012
20 -0.782513 0.00346855
21 -0.781142 0.00439287
22 -0.776595 0.00416436
23 -0.77891 0.00380135
24 -0.776247 0.00365733
25 -0.782486 0.0033383
26 -0.783649 0.00402823
27 -0.781509 0.0038211
28 -0.781196 0.00390795
29 -0.786395 0.0035771
30 -0.783374 0.00326221
31 -0.782045 0.00316931
32 -0.779827 0.00359245
33 -0.780527 0.0039628
34 -0.781512 0.00435529
35 -0.784946 0.00427949
36 -0.787237 0.00349048
37 -0.789866 0.00363518
38 -0.785369 0.00333258
39 -0.781634 0.0032984
40 -0.782804 0.00332333
41 -0.782781 0.0033014
42 -0.781223 0.00363066
43 -0.782318 0.00455386
44 -0.785183 0.00398332
45 -0.782749 0.0030199
46 -0.782902 0.00305124
47 -0.780496 0.00319542
48 -0.779392 0.0035875
49 -0.776974 0.00379487
50 -0.783126 0.00349719
51 -0.786007 0.00369188
52 -0.787129 0.00357845
53 -0.784633 0.00391233
54 -0.788119 0.00316699
55 -0.785883 0.0032572
56 -0.780816 0.00401895
57 -0.783219 0.00430224
58 -0.780552 0.00332732
59 -0.779687 0.00356013
60 -0.779174 0.00305438
61 -0.780099 0.00377987
62 -0.777827 0.00294479
63 -0.780724 0.0031407
64 -0.777814 0.00362601
65 -0.778224 0.00390267
66 -0.781338 0.00407754
67 -0.778195 0.00337637
68 -0.778637 0.00338334
69 -0.778951 0.00286098
70 -0.780304 0.00299236
71 -0.780151 0.00264749
72 -0.780492 0.00334346
73 -0.77816 0.00345001
74 -0.78106 0.00306423
75 -0.778562 0.0031613
76 -0.780773 0.00329448
77 -0.782589 0.00366863
78 -0.780828 0.00390034
79 -0.784465 0.00384067
80 -0.786423 0.00361168
81 -0.786254 0.00303193
82 -0.787154 0.00304222
83 -0.784987 0.00367316
84 -0.783328 0.00354405
85 -0.783002 0.00438359
86 -0.78432 0.00455206
87 -0.780442 0.00410288
88 -0.778384 0.00356061
89 -0.776335 0.00276669
90 -0.778266 0.00276092
91 -0.779879 0.00295724
92 -0.779566 0.00350707
93 -0.782739 0.00316759
94 -0.780393 0.00387368
95 -0.778058 0.00416748
96 -0.777556 0.00431714
97 -0.777986 0.00401522
98 -0.777098 0.0029447
99 -0.773506 0.00346487
100 -0.77356 0.00270739
101 -0.773803 0.00271994
102 -0.773394 0.00312059
103 -0.769381 0.00356833
104 -0.770873 0.00346381
105 -0.773733 0.00380651
106 -0.774007 0.00321483
107 -0.77283 0.0032873
108 -0.774926 0.00387139
109 -0.777043 0.00355662
110 -0.777425 0.00309229
111 -0.779033 0.00256128
112 -0.778646 0.00277321
113 -0.774428 0.00327294
114 -0.776932 0.00340256
115 -0.779017 0.00354226
116 -0.778065 0.00336171
117 -0.778449 0.00326695
118 -0.780053 0.00335366
119 -0.784077 0.00297664
120 -0.782357 0.0030513
121 -0.782136 0.00324012
122 -0.779279 0.0031445
123 -0.778054 0.00379998
124 -0.778214 0.00366498
125 -0.779193 0.0033374
126 -0.780922 0.00423532
127 -0.781661 0.00381371
128 -0.783098 0.00349622
129 -0.784196 0.00340624
130 -0.787462 0.00295615
131 -0.786711 0.00320339
132 -0.786788 0.00252437
133 -0.784369 0.00227974
134 -0.786232 0.0028621
135 -0.783727 0.00325817
136 -0.78078 0.00299254
137 -0.780477 0.00320011
138 -0.781926 0.00304973
139 -0.781882 0.00280364
140 -0.779387 0.00249087
141 -0.774969 0.00288732
142 -0.780996 0.00276139
143 -0.781534 0.00285811
144 -0.781946 0.00327135
145 -0.784329 0.00275619
146 -0.784639 0.00344391
147 -0.782092 0.00305175
148 -0.786218 0.00281915
149 -0.783412 0.00304955
150 -0.783682 0.00344263
151 -0.785107 0.00334909
152 -0.786106 0.00325264
153 -0.784536 0.00322084
154 -0.786663 0.00291143
155 -0.782953 0.00308564
156 -0.785224 0.0028352
157 -0.781256 0.00277405
158 -0.778012 0.00335642
159 -0.781729 0.00291915
160 -0.785097 0.00329056
161 -0.783954 0.00348402
162 -0.782701 0.00313196
163 -0.781871 0.00327769
164 -0.779059 0.00347982
165 -0.780765 0.00339618
166 -0.781456 0.00311407
167 -0.782021 0.0034211
168 -0.785456 0.00343501
169 -0.782158 0.00385065
170 -0.784045 0.00395285
171 -0.784018 0.00373589
172 -0.781259 0.0041102
173 -0.778335 0.00411895
174 -0.779415 0.00360961
175 -0.783208 0.00383286
176 -0.782565 0.00370036
177 -0.784436 0.00409255
178 -0.782082 0.00419312
179 -0.780806 0.00388453
180 -0.781847 0.00365421
181 -0.782061 0.00397613
182 -0.784874 0.00340126
183 -0.78477 0.00346174
184 -0.78196 0.00297236
185 -0.782377 0.00329375
186 -0.781857 0.00382849
187 -0.778133 0.00403447
188 -0.778367 0.00454383
189 -0.777954 0.00392402
190 -0.77909 0.00326574
191 -0.776854 0.00303028
192 -0.780139 0.00272937
193 -0.779356 0.00324691
194 -0.782804 0.00347254
195 -0.783361 0.00283269
196 -0.783598 0.00293631
197 -0.785672 0.00321628
198 -0.785047 0.0030151
199 -0.784002 0.00313452
200 -0.782643 0.00349927
201 -0.780835 0.00400954
202 -0.779711 0.003256
203 -0.78213 0.00277769
204 -0.782748 0.00339854
205 -0.783225 0.0037053
206 -0.781247 0.0033825
207 -0.784965 0.00364826
208 -0.777192 0.00429799
209 -0.778621 0.00365061
210 -0.778967 0.00383398
211 -0.779437 0.00392835
212 -0.781067 0.00345136
213 -0.780592 0.00237189
214 -0.778816 0.00296478
215 -0.775778 0.00310383
216 -0.777187 0.00267173
217 -0.776174 0.00273861
218 -0.779319 0.00303803
219 -0.778705 0.00368876
220 -0.78088 0.00363671
